time;b-value;magnitud_anterior;magnitud_actual
0.19666094392982800000000000000000000;0.00000000000000000000000000000000000;3.20;3.50
0.03045942644007480000000000000000000;0.00000000000000000000000000000000000;3.20;3.50
0.00875090020599600000000000000000000;0.00644889644071034000000000000000000;4.20;3.50
0.00400379372422321000000000000000000;-0.02741758092823860000000000000000000;3.10;3.50
0.00609873328176036000000000000000000;-0.02622551219222390000000000000000000;3.50;3.50
0.03537696116245570000000000000000000;-0.03225022885873610000000000000000000;3.20;3.50
0.09146868569928300000000000000000000;0.08772807919606840000000000000000000;3.00;3.50
0.12825659079248900000000000000000000;-0.02350078365277230000000000000000000;3.10;3.50
0.09011223636821340000000000000000000;-0.02378566243810790000000000000000000;3.00;3.50
0.02976877571995830000000000000000000;-0.03446781602406520000000000000000000;3.30;3.50
0.00564342206803303000000000000000000;-0.02593964353610300000000000000000000;3.20;3.50
0.07995241769572200000000000000000000;0.00000000000000000000000000000000000;3.20;3.50
0.00363335905331041000000000000000000;0.00000000000000000000000000000000000;3.20;3.50
0.03367248585391280000000000000000000;0.00000000000000000000000000000000000;3.80;3.50
0.01073977623445900000000000000000000;-0.00289978154147219000000000000000000;4.10;3.50
0.03041213348751630000000000000000000;-0.00418589021805105000000000000000000;3.80;3.50
0.04115975437275670000000000000000000;-0.00742130010087527000000000000000000;3.10;3.50
0.00663660622421958000000000000000000;-0.00579967925621105000000000000000000;3.90;3.50
0.01688940329222530000000000000000000;-0.00143133109848803000000000000000000;3.50;3.50
0.01035464891970150000000000000000000;0.01378887737818290000000000000000000;4.30;3.50
0.01594646990724870000000000000000000;-0.00119375950210354000000000000000000;4.10;3.50
0.02546534207817790000000000000000000;0.00724762301039572000000000000000000;3.50;3.50
0.02823910108054410000000000000000000;0.01237052461897430000000000000000000;4.30;3.50
0.02099115869373240000000000000000000;0.00000000000000000000000000000000000;3.60;3.50
0.01153697273684880000000000000000000;0.01318511098504860000000000000000000;3.40;3.50
0.00309474665641574000000000000000000;0.01366811156066320000000000000000000;4.20;3.50
0.00696325231479022000000000000000000;0.01168012986193940000000000000000000;3.90;3.50
0.01187921167661440000000000000000000;-0.00971608626471188000000000000000000;3.40;3.50
0.01926691100788960000000000000000000;0.00000000000000000000000000000000000;3.90;3.50
0.01419196887877660000000000000000000;-0.00382854192587245000000000000000000;4.10;3.50
0.01257410622429230000000000000000000;0.00646297197165441000000000000000000;4.00;3.50
0.01257584233553640000000000000000000;0.00318158240061189000000000000000000;4.20;3.50
0.00205905992766020000000000000000000;-0.00423278654909237000000000000000000;3.50;3.50
0.00071968235647546000000000000000000;0.00745697942828327000000000000000000;3.50;3.50
0.00040959362127068700000000000000000;0.00338798482866087000000000000000000;3.70;3.50
0.00369917052489654000000000000000000;0.00227417411243369000000000000000000;3.20;3.50
0.00019981352897957500000000000000000;0.00933679782961527000000000000000000;3.10;3.50
0.03354169881708910000000000000000000;0.03607576437925800000000000000000000;3.20;3.40
0.03199427726326580000000000000000000;0.00659180501947687000000000000000000;4.00;3.40
0.00135661008221177000000000000000000;0.02233381751672690000000000000000000;3.20;3.40
0.03019576260271610000000000000000000;-0.00000000000000088817841970012500000;4.10;3.40
0.32419704861104000000000000000000000;0.03066281487016100000000000000000000;3.50;3.40
0.31749154449585100000000000000000000;-0.01471062687452900000000000000000000;3.10;3.40
0.00082886445466101600000000000000000;-0.00857882589094694000000000000000000;3.20;3.40
0.02289863040118690000000000000000000;0.00000000000000000000000000000000000;4.00;3.40
0.07037522505129350000000000000000000;0.01620582424137540000000000000000000;4.50;3.40
0.09856822273627590000000000000000000;-0.03005914188145440000000000000000000;3.10;3.40
0.02008487654302370000000000000000000;-0.02437118304732170000000000000000000;3.20;3.40
0.01048244598769090000000000000000000;-0.01355475911058690000000000000000000;3.60;3.40
0.02323865097719140000000000000000000;0.02154494989002790000000000000000000;3.00;3.40
0.03858661265417140000000000000000000;0.01339918801379860000000000000000000;3.40;3.40
0.01227954603905350000000000000000000;0.02154494989002960000000000000000000;3.00;3.40
0.01709513245896230000000000000000000;0.01339918801379820000000000000000000;3.40;3.40
0.03528051054536260000000000000000000;-0.00442597613125451000000000000000000;3.10;3.40
0.07571068029847080000000000000000000;0.07144238230443170000000000000000000;5.70;3.40
0.00566853137866019000000000000000000;0.00857882589094705000000000000000000;3.20;3.40
0.10616296939292600000000000000000000;0.12061948653067800000000000000000000;3.10;3.40
0.03000093235596070000000000000000000;-0.02560899924737800000000000000000000;3.10;3.40
0.01511741255148990000000000000000000;-0.00886604772789501000000000000000000;3.10;3.40
0.03200572273635770000000000000000000;0.02626357534489830000000000000000000;3.80;3.40
0.52304301697540700000000000000000000;0.00000000000000000000000000000000000;3.10;3.40
0.14090068801442600000000000000000000;-0.01182719177296580000000000000000000;3.00;3.40
0.34518672839499200000000000000000000;-0.02876376381379830000000000000000000;3.20;3.40
0.35941608796315400000000000000000000;0.01784649607163380000000000000000000;3.10;3.40
0.10039107510260700000000000000000000;-0.02660031534727890000000000000000000;3.40;3.40
0.01004452803499590000000000000000000;-0.02215034759792260000000000000000000;3.00;3.40
0.16629626414578500000000000000000000;0.00000000000000000000000000000000000;3.30;3.40
0.02419534465025210000000000000000000;-0.01999636941662760000000000000000000;3.50;3.40
0.01416531635800310000000000000000000;-0.02538175283616820000000000000000000;3.00;3.40
0.14864882330266500000000000000000000;0.02308112680182980000000000000000000;3.30;3.40
0.00056008873457358300000000000000000;-0.00423272466865998000000000000000000;3.20;3.40
0.01438557741789740000000000000000000;0.01335859128291560000000000000000000;3.20;3.40
0.00007957175898809510000000000000000;-0.01459028696846330000000000000000000;3.00;3.40
0.00058214377554577400000000000000000;-0.01520718811923860000000000000000000;3.20;3.40
0.03775462962971690000000000000000000;0.00000000000000000000000000000000000;3.60;3.40
0.00178616898142536000000000000000000;0.02497859366774760000000000000000000;3.00;3.40
0.00128292181079814000000000000000000;0.01717937032845150000000000000000000;3.30;3.40
0.00093589248990610900000000000000000;-0.01039977207622630000000000000000000;3.60;3.40
0.00289519032935459000000000000000000;-0.03163874321781730000000000000000000;3.30;3.40
0.00437972608028758000000000000000000;-0.01025730944504510000000000000000000;3.40;3.40
0.00082899305539285700000000000000000;0.05829143158800190000000000000000000;3.20;3.40
0.00011998456807305000000000000000000;-0.04697106661294410000000000000000000;3.40;3.40
0.00161136831275144000000000000000000;0.02094499551016220000000000000000000;3.60;3.40
0.02047016460915070000000000000000000;-0.03479923733199160000000000000000000;3.50;3.40
0.01031754758218990000000000000000000;-0.01434498701579860000000000000000000;3.30;3.40
0.00867158564824422000000000000000000;-0.02772829892438940000000000000000000;3.30;3.40
0.03680507330250290000000000000000000;0.00659180501947643000000000000000000;3.70;3.40
0.00131356095698720000000000000000000;0.00000000000000000000000000000000000;3.60;3.40
0.02627369470155830000000000000000000;-0.00000000000000288657986402541000000;3.40;3.40
0.20767595807637900000000000000000000;-0.02538175283616790000000000000000000;3.40;3.40
0.06045042438245220000000000000000000;0.01107809305163520000000000000000000;3.10;3.40
0.00202263374490030000000000000000000;-0.01325442476662540000000000000000000;3.20;3.40
0.03778060699596610000000000000000000;0.04772466834101640000000000000000000;3.50;3.40
0.36223225308640400000000000000000000;0.01977661575151380000000000000000000;3.10;3.40
0.06298839377586770000000000000000000;0.02936406233287550000000000000000000;3.00;3.40
0.03521460262368240000000000000000000;-0.00454853877150496000000000000000000;3.80;3.40
0.03439631558671860000000000000000000;0.00803951280827842000000000000000000;3.10;3.40
0.00911056455765902000000000000000000;0.00000000000000000000000000000000000;4.00;3.40
0.07893553883741330000000000000000000;-0.00354796428764725000000000000000000;3.90;3.40
0.03558182227357070000000000000000000;0.02270570183758490000000000000000000;4.10;3.40
0.03433622685201950000000000000000000;-0.00410227785173112000000000000000000;3.60;3.40
0.00793933256181845000000000000000000;0.00431618447528503000000000000000000;3.50;3.40
0.00844499099798668000000000000000000;0.01930012943971930000000000000000000;3.80;3.40
0.01583841306592150000000000000000000;0.00000000000000000000000000000000000;4.10;3.40
0.06693312757192870000000000000000000;-0.00126388010564926000000000000000000;3.50;3.40
0.00227543081291515000000000000000000;0.01172113655454780000000000000000000;3.70;3.40
0.01266467335381090000000000000000000;-0.00154005135426771000000000000000000;3.20;3.40
0.00152340534964424000000000000000000;0.00479742044962672000000000000000000;3.80;3.40
0.02915743955759350000000000000000000;0.00211397236128952000000000000000000;3.80;3.40
0.02406468621438760000000000000000000;-0.00247005233587694000000000000000000;3.20;3.40
0.00836506558653127000000000000000000;-0.01047249775508210000000000000000000;3.10;3.40
0.03345174254104680000000000000000000;0.00989591231657416000000000000000000;3.30;3.40
0.00001797196500774590000000000000000;-0.00115020520658726000000000000000000;4.00;3.40
0.08043891460897610000000000000000000;0.00272798041396505000000000000000000;3.50;3.40
0.00399662422842084000000000000000000;-0.00764818402901013000000000000000000;3.00;3.30
0.07061815200631830000000000000000000;0.00000000000000000000000000000000000;3.60;3.30
0.08520704732495690000000000000000000;0.00711864807735452000000000000000000;3.40;3.30
0.43300135030881400000000000000000000;-0.01063508869387950000000000000000000;3.30;3.30
0.21267955889925400000000000000000000;-0.00427034888793698000000000000000000;3.00;3.30
0.07321604938238120000000000000000000;0.03043713829918700000000000000000000;3.10;3.30
0.14687763631718600000000000000000000;0.00922303945598035000000000000000000;3.20;3.30
0.01600527263349250000000000000000000;-0.01377138768084950000000000000000000;3.30;3.30
0.01698083847759340000000000000000000;-0.00480882365470148000000000000000000;3.10;3.30
0.04560146604922010000000000000000000;-0.01415931409439230000000000000000000;3.30;3.30
0.00162953317908432000000000000000000;0.04656714223405570000000000000000000;3.70;3.30
0.05660818544242830000000000000000000;-0.00545596082792965000000000000000000;3.40;3.30
0.03138859953696740000000000000000000;0.00000000000000000000000000000000000;3.10;3.30
0.00490387088461830000000000000000000;0.05552015072910050000000000000000000;3.00;3.30
0.00037004886848990300000000000000000;-0.02437118304731970000000000000000000;3.30;3.30
0.10742062114195500000000000000000000;0.00812311989195158000000000000000000;3.70;3.30
0.02760792824051350000000000000000000;-0.00401707934274909000000000000000000;3.10;3.30
0.45021595293224000000000000000000000;-0.01184697975658170000000000000000000;3.30;3.30
0.14962721836445800000000000000000000;-0.00905534782950901000000000000000000;3.10;3.30
0.00671363811716219000000000000000000;0.10932850779151800000000000000000000;3.20;3.30
0.00239904835393645000000000000000000;0.01255367775410200000000000000000000;3.00;3.30
0.12463425925921000000000000000000000;-0.01255367775410600000000000000000000;3.30;3.30
0.00872926311717492000000000000000000;0.00617667655454279000000000000000000;3.20;3.30
0.22435651363161900000000000000000000;0.01296865987527500000000000000000000;3.10;3.30
0.00467460776758344000000000000000000;-0.02044700950580360000000000000000000;4.30;3.30
0.21290142746897800000000000000000000;-0.02037506365954520000000000000000000;3.20;3.30
0.07685143389926450000000000000000000;-0.01956281450014450000000000000000000;3.00;3.30
0.04929237397118410000000000000000000;-0.01468054226762990000000000000000000;3.10;3.30
0.11164908050432100000000000000000000;-0.01434498701579700000000000000000000;3.30;3.30
0.00110960005144989000000000000000000;-0.02021980640805920000000000000000000;3.10;3.30
0.00831745113146098000000000000000000;-0.00617667655454679000000000000000000;3.40;3.30
0.32078960905346300000000000000000000;-0.00568150813583723000000000000000000;3.70;3.30
0.06472559799385640000000000000000000;0.00000000000000000000000000000000000;4.10;3.30
0.01997691615247280000000000000000000;-0.00348830909159370000000000000000000;3.30;3.30
0.03533429783988140000000000000000000;-0.00000000000000099920072216264100000;3.50;3.30
0.00397389403292436000000000000000000;0.01704541637068550000000000000000000;3.00;3.30
0.00644720936202248000000000000000000;0.01165953828133600000000000000000000;3.30;3.30
0.01111291152278680000000000000000000;0.00000000000000000000000000000000000;3.10;3.30
0.00059673996906894900000000000000000;-0.01355475911058690000000000000000000;3.20;3.30
0.00430867412569569000000000000000000;-0.02044700950580050000000000000000000;3.10;3.30
0.00051983667685817600000000000000000;0.03005914188145290000000000000000000;3.10;3.30
0.00067898019551648800000000000000000;0.00875381927564134000000000000000000;3.00;3.30
0.00778986625527978000000000000000000;0.03810102047666160000000000000000000;3.10;3.30
0.01313975694461080000000000000000000;-0.00864370834135819000000000000000000;3.20;3.30
0.00736831275730765000000000000000000;0.02626357534489830000000000000000000;3.00;3.30
0.00013760288061348500000000000000000;-0.02593318960409660000000000000000000;3.50;3.30
0.00120225694467990000000000000000000;0.02123897114158660000000000000000000;3.10;3.30
0.01865901491760270000000000000000000;-0.00000000000000444089209850063000000;3.60;3.30
0.03748781507215430000000000000000000;0.01434498701579860000000000000000000;3.10;3.30
0.02547299382740680000000000000000000;0.00000000000000000000000000000000000;3.40;3.30
0.00639287551484813000000000000000000;-0.00697057142243218000000000000000000;3.00;3.30
0.00894495884767821000000000000000000;-0.00631058532262552000000000000000000;3.80;3.30
0.01844454089496140000000000000000000;-0.01241976898602300000000000000000000;3.30;3.30
0.00049029063779926200000000000000000;-0.00585997519839432000000000000000000;4.30;3.30
0.05908481224287240000000000000000000;-0.01484327658710580000000000000000000;3.20;3.30
0.02044142232489320000000000000000000;0.00717664185579059000000000000000000;3.80;3.30
0.12400720164623600000000000000000000;-0.00360290759833437000000000000000000;3.30;3.30
0.13118553883737100000000000000000000;0.04526730059445850000000000000000000;3.30;3.30
0.05914020704699400000000000000000000;0.00000000000000000000000000000000000;4.10;3.30
0.09742332175937920000000000000000000;-0.00700474970811849000000000000000000;3.20;3.30
0.02577610596722480000000000000000000;0.00000000000000000000000000000000000;3.20;3.30
0.02075096450607820000000000000000000;0.00000000000000000000000000000000000;3.60;3.30
0.04259635416678980000000000000000000;-0.00729759513885253000000000000000000;3.80;3.30
0.18382786779852700000000000000000000;-0.01434498701579860000000000000000000;4.00;3.30
0.08810214120376260000000000000000000;-0.00697057142243507000000000000000000;3.20;3.30
0.00458304398148357000000000000000000;0.02044700950579910000000000000000000;3.40;3.30
0.09695097093640470000000000000000000;0.02091305691347830000000000000000000;3.00;3.30
0.03785153035005350000000000000000000;-0.01402080651826630000000000000000000;3.30;3.30
0.00279504243803785000000000000000000;0.00000000000000000000000000000000000;3.40;3.30
0.20387297453703500000000000000000000;-0.00592812560610556000000000000000000;3.90;3.30
0.00082028034989889400000000000000000;-0.00239313669598151000000000000000000;3.10;3.30
0.05100633359074890000000000000000000;0.01591076595971260000000000000000000;4.50;3.30
0.00150839120374258000000000000000000;0.00770058445577904000000000000000000;4.20;3.30
0.03728690843604450000000000000000000;0.00361514402410046000000000000000000;3.90;3.30
0.01811316872431230000000000000000000;0.01903909641263960000000000000000000;3.40;3.30
0.01352260159455910000000000000000000;0.00198798169872338000000000000000000;3.50;3.30
0.00099755658447975300000000000000000;0.00240473135051600000000000000000000;4.60;3.30
0.01165377443408030000000000000000000;0.02435688391836850000000000000000000;3.10;3.30
0.00072241512361870300000000000000000;-0.00578760925793731000000000000000000;3.30;3.30
0.02476202417710740000000000000000000;0.00690645525462208000000000000000000;4.10;3.30
0.00927208719122063000000000000000000;0.00480890352620378000000000000000000;3.60;3.30
0.03252893518515520000000000000000000;0.01008761404812210000000000000000000;3.00;3.30
0.16911072530865600000000000000000000;-0.00705023509583258000000000000000000;4.00;3.20
0.17839773019522900000000000000000000;0.04062471768158900000000000000000000;4.00;3.20
0.01568396347761340000000000000000000;-0.01538796307632780000000000000000000;3.00;3.20
0.10182754629636300000000000000000000;0.01241976898602150000000000000000000;3.80;3.20
0.01767197145090900000000000000000000;0.00434711805236321000000000000000000;3.10;3.20
0.04556774048342050000000000000000000;-0.00673168227394094000000000000000000;4.40;3.20
0.04468663194438700000000000000000000;0.03314668390829430000000000000000000;3.70;3.20
0.12266261574086500000000000000000000;0.02225059253197680000000000000000000;3.50;3.20
0.08672492283949400000000000000000000;-0.00753996565744719000000000000000000;3.20;3.20
0.05949109439279710000000000000000000;0.00363243962782889000000000000000000;3.40;3.20
0.00616875643004278000000000000000000;0.00000000000000000000000000000000000;3.50;3.20
0.01088390560698830000000000000000000;-0.00873339933042161000000000000000000;3.50;3.20
0.13295913708839200000000000000000000;0.00905534782950812000000000000000000;3.30;3.20
0.02035117669765900000000000000000000;0.03525117547916030000000000000000000;3.00;3.20
0.10693106995881900000000000000000000;0.01722115160343930000000000000000000;3.10;3.20
0.07267573302465280000000000000000000;0.00631058532262863000000000000000000;3.00;3.20
0.07524627057614450000000000000000000;-0.01228799145242920000000000000000000;3.00;3.20
0.07494081147115140000000000000000000;-0.00644889644071189000000000000000000;3.70;3.20
0.09565207047330660000000000000000000;0.00000000000000000000000000000000000;3.30;3.20
0.03127780992781480000000000000000000;-0.01418150737667180000000000000000000;3.00;3.20
0.00826244212953497000000000000000000;0.00822340532271659000000000000000000;3.30;3.20
0.04909606481487570000000000000000000;-0.01485275245907160000000000000000000;3.70;3.20
0.02698016332283260000000000000000000;-0.00551107154336217000000000000000000;4.40;3.20
0.01371383101832180000000000000000000;-0.00423272466866009000000000000000000;3.10;3.20
0.00033127572032754000000000000000000;0.00000000000000111022302462516000000;3.40;3.20
0.00490544624494760000000000000000000;0.01762558773958110000000000000000000;3.00;3.20
0.17465663580264800000000000000000000;0.02812579910186910000000000000000000;3.30;3.20
0.01833076131674720000000000000000000;-0.00873339933042161000000000000000000;3.10;3.20
0.10040567129635700000000000000000000;0.00835454825429960000000000000000000;3.00;3.20
0.15591718107043600000000000000000000;0.00000000000000099920072216264100000;3.50;3.20
0.07024935699564590000000000000000000;0.00873339933042350000000000000000000;3.40;3.20
0.00324193029837261000000000000000000;0.02253780472367060000000000000000000;3.60;3.20
0.01515772890934390000000000000000000;0.02295425380038390000000000000000000;3.30;3.20
0.02073865097713680000000000000000000;-0.01241976898602150000000000000000000;3.10;3.20
0.00591705246938545000000000000000000;-0.01739752761700530000000000000000000;3.40;3.20
0.09564287551393140000000000000000000;-0.00864370834135819000000000000000000;3.00;3.20
0.07761715534957150000000000000000000;0.07385960576586090000000000000000000;3.00;3.20
0.01960432741771000000000000000000000;0.04986159378911960000000000000000000;3.00;3.20
0.54660426311738800000000000000000000;0.01025730944504510000000000000000000;4.20;3.20
0.18378031764405000000000000000000000;0.00971576022154608000000000000000000;3.50;3.20
0.15706725823020000000000000000000000;0.00971576022155052000000000000000000;3.30;3.20
0.04481327160510770000000000000000000;-0.01807752588675070000000000000000000;3.50;3.20
0.01673829732544620000000000000000000;0.04067443324518290000000000000000000;3.40;3.20
0.00002575231474111210000000000000000;0.01418150737667490000000000000000000;3.20;3.20
0.00862040252081897000000000000000000;0.00000000000000000000000000000000000;3.00;3.20
0.01992515432084470000000000000000000;0.00652456292389536000000000000000000;3.50;3.20
0.02607227366274860000000000000000000;0.00723534722616459000000000000000000;3.40;3.20
0.00272212577169739000000000000000000;0.01893043562363850000000000000000000;3.00;3.20
0.00883564814853344000000000000000000;0.01831353447286220000000000000000000;3.70;3.20
0.00272800925927186000000000000000000;0.00378569109050919000000000000000000;3.00;3.20
0.00250681584338963000000000000000000;0.01941380046415210000000000000000000;3.20;3.20
0.00343897890934386000000000000000000;0.00000000000000000000000000000000000;3.50;3.20
0.00024205889917539000000000000000000;0.01053908177788920000000000000000000;3.20;3.20
0.01077128343604270000000000000000000;0.02681161142753740000000000000000000;3.60;3.20
0.00451826131666166000000000000000000;0.02215034759792260000000000000000000;3.50;3.20
0.00977041538067169000000000000000000;0.00000000000000177635683940025000000;3.50;3.20
0.00913802083323390000000000000000000;-0.01761986700354010000000000000000000;3.30;3.20
0.00432372042200768000000000000000000;0.02660031534727890000000000000000000;3.20;3.20
0.00579484953709652000000000000000000;0.00000000000000000000000000000000000;3.10;3.20
0.00003568672832443550000000000000000;-0.01025730944504730000000000000000000;3.10;3.20
0.02109767232536800000000000000000000;-0.02280599075267610000000000000000000;3.10;3.20
0.02535458461943560000000000000000000;0.03253954659614690000000000000000000;3.60;3.20
0.00699713863150464000000000000000000;0.01311156845404390000000000000000000;3.10;3.20
0.01602591306573230000000000000000000;0.04515836858768260000000000000000000;3.40;3.20
0.00002829218124134060000000000000000;-0.00504336772927250000000000000000000;4.50;3.20
0.01101893647114590000000000000000000;-0.00514201375684475000000000000000000;3.10;3.20
0.01880137602870490000000000000000000;0.02150132345982510000000000000000000;3.50;3.20
0.14736529063816300000000000000000000;0.00551107154336461000000000000000000;3.20;3.20
0.48469621270601200000000000000000000;0.06608491042208530000000000000000000;3.00;3.20
0.00272193287037226000000000000000000;-0.00354491381989608000000000000000000;3.90;3.20
0.01942081404286000000000000000000000;-0.00330051132283027000000000000000000;3.70;3.20
0.29142168209887100000000000000000000;0.00330051132283027000000000000000000;3.20;3.20
0.02411355452682070000000000000000000;0.00667898748005735000000000000000000;3.30;3.20
0.02096023019566930000000000000000000;0.03671571706911500000000000000000000;3.50;3.20
0.04200507973268940000000000000000000;0.01739961866599880000000000000000000;3.00;3.20
0.08403414351869290000000000000000000;0.03978027130281530000000000000000000;3.10;3.20
0.09116711676961130000000000000000000;0.01934783851662920000000000000000000;3.30;3.20
0.20668380272650200000000000000000000;0.01853108388390680000000000000000000;3.60;3.20
0.00954079861139689000000000000000000;0.01956046489475450000000000000000000;3.50;3.20
0.03458365483538730000000000000000000;-0.01340456439714970000000000000000000;3.00;3.20
0.04357211291130620000000000000000000;-0.01255367775410490000000000000000000;3.50;3.20
0.10310754243801100000000000000000000;-0.01268976396397890000000000000000000;3.10;3.20
0.00727472350831704000000000000000000;0.02565842383925650000000000000000000;3.20;3.20
0.03471968235589880000000000000000000;0.01999636941662650000000000000000000;3.50;3.20
0.18708796296277800000000000000000000;0.02067806382855840000000000000000000;3.20;3.20
0.06490923996921080000000000000000000;0.00000000000000000000000000000000000;3.60;3.20
0.00097299382719029400000000000000000;-0.00644889644071056000000000000000000;3.50;3.20
0.00214564043221799000000000000000000;0.01557280844461070000000000000000000;3.10;3.20
0.02761005015418050000000000000000000;-0.01370749240612310000000000000000000;3.30;3.20
0.06471630658393220000000000000000000;0.01588727253084830000000000000000000;5.20;3.20
0.16023601466054100000000000000000000;0.00000000000000088817841970012500000;4.00;3.20
0.02644692001035760000000000000000000;0.00978140725007393000000000000000000;4.00;3.20
0.02550032150224980000000000000000000;-0.00310487565257012000000000000000000;3.70;3.20
0.00253568672837901000000000000000000;0.00000000000000000000000000000000000;3.70;3.20
0.00448990483550915000000000000000000;0.01209523361262350000000000000000000;4.50;3.20
0.00406246785018993000000000000000000;0.00128863118480571000000000000000000;4.20;3.20
0.00502912808633482000000000000000000;0.00802268131594708000000000000000000;3.60;3.20
0.05651115612113240000000000000000000;0.01504050153777570000000000000000000;3.80;3.20
0.03869746656391730000000000000000000;0.00509719353740767000000000000000000;3.50;3.20
0.03116657021610080000000000000000000;0.01694798285903750000000000000000000;3.00;3.20
0.01949144804552820000000000000000000;0.00978140725007326000000000000000000;4.10;3.20
0.01844196887850560000000000000000000;0.01441998596458580000000000000000000;3.80;3.20
0.00480362654320743000000000000000000;-0.00227417411243402000000000000000000;3.20;3.20
0.00921453832302177000000000000000000;0.02136799279868330000000000000000000;3.40;3.20
0.03337194573032320000000000000000000;0.08081100106122800000000000000000000;3.20;3.10
0.00455176183118056000000000000000000;-0.00434711805236243000000000000000000;4.30;3.10
0.01418242026738880000000000000000000;0.00378569109050986000000000000000000;3.40;3.10
0.28611204346702800000000000000000000;0.00000000000000088817841970012500000;3.20;3.10
0.07296514917743480000000000000000000;0.02861611293085890000000000000000000;4.30;3.10
0.14154960776772900000000000000000000;0.03273952542994330000000000000000000;3.30;3.10
0.03794158307619000000000000000000000;0.02128894519133720000000000000000000;3.00;3.10
0.00425183256174932000000000000000000;0.02215788172975790000000000000000000;3.30;3.10
0.01493743569972140000000000000000000;-0.00631058532262863000000000000000000;3.20;3.10
0.00369441229418044000000000000000000;0.00666504729747097000000000000000000;3.00;3.10
0.14189679783930800000000000000000000;0.01228799145242920000000000000000000;3.00;3.10
0.12274009773659600000000000000000000;0.02538175283616820000000000000000000;3.10;3.10
0.06163728137858020000000000000000000;0.00000000000000000000000000000000000;3.00;3.10
0.02539136445466280000000000000000000;0.00721371473495447000000000000000000;3.30;3.10
0.06729996141984880000000000000000000;0.04966203337944570000000000000000000;3.20;3.10
0.16368267746906900000000000000000000;0.02164258215464950000000000000000000;3.00;3.10
0.00366383744881205000000000000000000;0.03005914188145600000000000000000000;3.10;3.10
0.01463162294248830000000000000000000;0.02755955439024800000000000000000000;3.00;3.10
0.01813110853913710000000000000000000;0.00000000000000000000000000000000000;3.50;3.10
0.00811583719109876000000000000000000;-0.00446621227790311000000000000000000;3.20;3.10
0.02744071502047520000000000000000000;-0.00405185925047868000000000000000000;3.40;3.10
0.06023096707826880000000000000000000;0.02989949814432810000000000000000000;3.20;3.10
0.31976051311721700000000000000000000;0.02597092602128400000000000000000000;3.20;3.10
0.05393245241748450000000000000000000;0.00897321188254407000000000000000000;3.10;3.10
0.00476729681076904000000000000000000;-0.00459026848500510000000000000000000;3.20;3.10
0.12530767746898200000000000000000000;-0.00574008038465923000000000000000000;3.30;3.10
0.04643872170822760000000000000000000;0.00624309243147869000000000000000000;3.30;3.10
0.02899572402270680000000000000000000;0.01893285639545740000000000000000000;3.30;3.10
0.01145007073046140000000000000000000;0.02139522211162980000000000000000000;3.60;3.10
0.01347199717088190000000000000000000;-0.00738294712877741000000000000000000;3.00;3.10
0.01117994470155280000000000000000000;0.00864370834136019000000000000000000;3.20;3.10
0.05216071887866750000000000000000000;0.02626357534490010000000000000000000;3.60;3.10
0.00151919367272058000000000000000000;0.00000000000000000000000000000000000;3.10;3.10
0.00250061085398556000000000000000000;0.01784649607163380000000000000000000;3.40;3.10
0.01282883230442170000000000000000000;0.00000000000000000000000000000000000;3.00;3.10
0.53267251800411900000000000000000000;0.00971576022154830000000000000000000;3.00;3.10
0.22590065586428000000000000000000000;-0.00998102780619603000000000000000000;3.30;3.10
0.00809400720163467000000000000000000;0.00946092893654593000000000000000000;3.40;3.10
0.06730015432094660000000000000000000;-0.00886604772789501000000000000000000;3.20;3.10
0.20322627314817500000000000000000000;0.00000000000000199840144432528000000;3.80;3.10
0.04940567129619920000000000000000000;0.03607576437925950000000000000000000;4.40;3.10
0.00011667309672702700000000000000000;0.00659180501947687000000000000000000;3.60;3.10
0.00027019032927455600000000000000000;0.03333137486210490000000000000000000;3.70;3.10
0.01060628858022030000000000000000000;0.01194867430034670000000000000000000;3.50;3.10
0.01734397505106240000000000000000000;0.00346051380002632000000000000000000;3.60;3.10
0.01269608410484580000000000000000000;0.03352072259210160000000000000000000;3.60;3.10
0.01080426954740690000000000000000000;0.00835454825430038000000000000000000;3.50;3.10
0.00206918724279603000000000000000000;0.06418587713979070000000000000000000;3.50;3.10
0.00571765689323911000000000000000000;0.05611039817871320000000000000000000;3.30;3.10
0.00954356352849572000000000000000000;-0.00697057142243351000000000000000000;3.40;3.10
0.00030025077148820900000000000000000;0.03692226772625000000000000000000000;3.00;3.10
0.00009069573047781890000000000000000;0.03566338867291270000000000000000000;3.00;3.10
0.00061664094641855600000000000000000;0.03615956720396760000000000000000000;3.30;3.10
0.00479954346701561000000000000000000;0.14416254821078300000000000000000000;3.40;3.10
0.00363487011304642000000000000000000;0.04369819207156800000000000000000000;3.10;3.10
0.00702170138902147000000000000000000;0.01132036497506260000000000000000000;3.20;3.10
0.00090226337420062900000000000000000;0.02094499551016440000000000000000000;3.40;3.10
0.00208072916666424000000000000000000;-0.01054522343393800000000000000000000;3.10;3.10
0.00034159593610638700000000000000000;0.02037506365954740000000000000000000;3.90;3.10
0.00047585519564563600000000000000000;0.04189605266286470000000000000000000;3.20;3.10
0.00924810313790658000000000000000000;0.05581043511659310000000000000000000;3.10;3.10
0.00171289866239022000000000000000000;0.02280599075268100000000000000000000;3.70;3.10
0.00126366383733512000000000000000000;0.03446781602406970000000000000000000;3.80;3.10
0.00402054398159635000000000000000000;0.03155842939071470000000000000000000;3.30;3.10
